  0.28947368E-01  0.11504131E+02  0.11485255E+01  0.26650397E+01
  0.57894737E-01  0.11504131E+02  0.11485255E+01  0.26350625E+01
  0.86842105E-01  0.11504131E+02  0.11485255E+01  0.26051439E+01
  0.11578947E+00  0.11504131E+02  0.11485255E+01  0.25753153E+01
  0.14473684E+00  0.11504131E+02  0.11485255E+01  0.25456062E+01
  0.17368421E+00  0.11504131E+02  0.11485255E+01  0.25160441E+01
  0.20263158E+00  0.11504131E+02  0.11485255E+01  0.24866547E+01
  0.23157895E+00  0.11504131E+02  0.11485255E+01  0.24574620E+01
  0.26052632E+00  0.11504131E+02  0.11485255E+01  0.24284880E+01
  0.28947368E+00  0.11504131E+02  0.11485255E+01  0.23997530E+01
  0.31842105E+00  0.11504131E+02  0.11485255E+01  0.23712756E+01
  0.34736842E+00  0.11504131E+02  0.11485255E+01  0.23430726E+01
  0.37631579E+00  0.11504131E+02  0.11485255E+01  0.23151591E+01
  0.40526316E+00  0.11504131E+02  0.11485255E+01  0.22875491E+01
  0.43421053E+00  0.11504131E+02  0.11485255E+01  0.22602545E+01
  0.46315789E+00  0.11504131E+02  0.11485255E+01  0.22332862E+01
  0.49210526E+00  0.11504131E+02  0.11485255E+01  0.22066535E+01
  0.52105263E+00  0.11504131E+02  0.11485255E+01  0.21803647E+01
  0.55000000E+00  0.11504131E+02  0.11485255E+01  0.21544264E+01
  0.00000000E+00  0.11540792E+02  0.11813020E+01  0.26637426E+01
  0.28947368E-01  0.11540792E+02  0.11813020E+01  0.26340882E+01
  0.57894737E-01  0.11540792E+02  0.11813020E+01  0.26044589E+01
  0.86842105E-01  0.11540792E+02  0.11813020E+01  0.25748875E+01
  0.11578947E+00  0.11540792E+02  0.11813020E+01  0.25454051E+01
  0.14473684E+00  0.11540792E+02  0.11813020E+01  0.25160407E+01
  0.17368421E+00  0.11540792E+02  0.11813020E+01  0.24868218E+01
  0.20263158E+00  0.11540792E+02  0.11813020E+01  0.24577735E+01
  0.23157895E+00  0.11540792E+02  0.11813020E+01  0.24289196E+01
  0.26052632E+00  0.11540792E+02  0.11813020E+01  0.24002819E+01
  0.28947368E+00  0.11540792E+02  0.11813020E+01  0.23718804E+01
  0.31842105E+00  0.11540792E+02  0.11813020E+01  0.23437336E+01
  0.34736842E+00  0.11540792E+02  0.11813020E+01  0.23158579E+01
  0.37631579E+00  0.11540792E+02  0.11813020E+01  0.22882684E+01
  0.40526316E+00  0.11540792E+02  0.11813020E+01  0.22609788E+01
