  0.78097892E-02  0.56655950E+05
  0.79368158E-02  0.56984105E+05
  0.80659088E-02  0.57304472E+05
  0.81971016E-02  0.57616773E+05
  0.83304278E-02  0.57920423E+05
  0.84659230E-02  0.58214824E+05
  0.86036220E-02  0.58499370E+05
  0.87435608E-02  0.58773453E+05
  0.88857753E-02  0.59036464E+05
  0.90303031E-02  0.59288007E+05
  0.91771813E-02  0.59527983E+05
  0.93264492E-02  0.59756325E+05
  0.94781443E-02  0.59972969E+05
  0.96323070E-02  0.60177865E+05
  0.97889775E-02  0.60370966E+05
  0.99481963E-02  0.60552107E+05
  0.10110005E-01  0.60720864E+05
  0.10274444E-01  0.60876784E+05
  0.10441559E-01  0.61019422E+05
  0.10611392E-01  0.61148334E+05
  0.10783987E-01  0.61263083E+05
  0.10959390E-01  0.61363242E+05
  0.11137645E-01  0.61448386E+05
  0.11318803E-01  0.61518103E+05
  0.11502904E-01  0.61571988E+05
  0.11689999E-01  0.61609648E+05
  0.11880138E-01  0.61630703E+05
  0.12073370E-01  0.61634785E+05
  0.12269744E-01  0.61621540E+05
  0.12469312E-01  0.61590631E+05
  0.12672126E-01  0.61541736E+05
  0.12878239E-01  0.61474550E+05
  0.13087705E-01  0.61388785E+05
  0.13300578E-01  0.61284174E+05
  0.13516913E-01  0.61160486E+05
  0.13736767E-01  0.61017517E+05
  0.13960195E-01  0.60855086E+05
  0.14187260E-01  0.60673029E+05
  0.14418016E-01  0.60471211E+05
  0.14652531E-01  0.60249508E+05
  0.14890852E-01  0.60007777E+05
  0.15133057E-01  0.59745838E+05
  0.15379193E-01  0.59463566E+05
  0.15629341E-01  0.59160831E+05
  0.15883549E-01  0.58837571E+05
  0.16141900E-01  0.58493711E+05
  0.16404445E-01  0.58129286E+05
  0.16671270E-01  0.57744340E+05
  0.16942425E-01  0.57339006E+05
  0.17217999E-01  0.56913389E+05
  0.17498047E-01  0.56467683E+05
  0.17782658E-01  0.56002055E+05
  0.18071890E-01  0.55516790E+05
  0.18365835E-01  0.55012189E+05
  0.18664552E-01  0.54488646E+05
  0.18968138E-01  0.53946514E+05
  0.19276651E-01  0.53386251E+05
  0.19590193E-01  0.52808262E+05
  0.19908822E-01  0.52213110E+05
